UID;Polygon_ID;annee;numero;departement;code_insee;nom_de_la_commune;date_de_premiere_alerte;origine_de_lalerte;moyens_de_premiere_intervention;surface_parcourue_m2;surface_parcourue_ha;Polygon_area_ha;surface_foret_m2;surface_maquis_garrigues_m2;autres_surfaces_naturelles_hors_foret_m2;surfaces_agricoles_m2;autres_surfaces_m2;surface_autres_terres_boisees_m2;surfaces_non_boisees_naturelles_m2;surfaces_non_boisees_artificialisees_m2;surfaces_non_boisees_m2;precision_des_surfaces;surface_de_feu_a_larrivee_des_secours_0_1_ha;voie_carrossable_la_plus_proche;activite_ou_habitation_la_plus_proche;type_de_peuplement;connaissance;source_de_lenquete;nature;intervention_de_lequipe_rcci;deces_ou_batiments_touches;nombre_de_deces;nombre_de_batiments_totalement_detruits;nombre_de_batiments_partiellement_detruits;hygrometrie_percent;vitesse_moyenne_du_vent_km_h;direction_du_vent;temperature_c;precision_de_la_donnee;presence_dun_contour_valide
B-2020-01483;NA;2020;6210;33;33484;Saint-Symphorien;2020-08-05T00:28:00Z;Indéterminé;NA;50;0,0050;NA;50;NA;0;NA;NA;0;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;Non;Non;NA;NA;NA;NA;NA;NA;NA;NA;Non
B-2020-02081;NA;2020;15120;7;7218;Saint-Basile;2020-08-05T14:00:00Z;Population;3;50;0,0050;NA;50;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2;4;Inconnue;NA;NA;Non;Non;NA;NA;NA;NA;0;NA;30;NA;Non
B-2020-02646;NA;2020;17064;13;13001;Aix-en-Provence;2020-08-07T23:39:00Z;Population;3;50;0,0050;NA;50;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;1;Probable;Coordinateur;Involontaire (particulier);Non;Non;NA;NA;NA;NA;NA;NA;NA;NA;Non
B-2020-00233;NA;2020;1254;81;81315;Vielmur-sur-Agout;2020-08-10T16:28:00Z;Indéterminé;NA;50;0,0050;NA;50;NA;0;NA;NA;0;0;0;0;Estimées;NA;NA;NA;NA;NA;NA;NA;Non;Non;NA;NA;NA;NA;NA;NA;NA;NA;Non
B-2020-01382;NA;2020;5942;40;40287;Sanguinet;2020-08-12T18:32:00Z;Indéterminé;NA;50;0,0050;NA;50;NA;0;NA;NA;0;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;Naturelle;Non;Non;NA;NA;NA;NA;NA;NA;NA;NA;Non
B-2020-00563;NA;2020;2806;88;88468;Le Thillot;2020-08-12T21:23:00Z;Indéterminé;NA;50;0,0050;NA;50;NA;0;NA;NA;0;0;0;0;Estimées;NA;NA;NA;NA;NA;NA;NA;Non;Non;NA;NA;NA;NA;NA;NA;NA;NA;Non
B-2020-02672;NA;2020;17158;30;30307;Les Salles-du-Gardon;2020-08-13T03:45:00Z;Indéterminé;NA;50;0,0050;NA;50;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;3;2;Certaine;Forestier;Naturelle;Non;Non;NA;NA;NA;NA;NA;NA;NA;NA;Non
B-2020-01390;NA;2020;5954;40;40164;Retjons;2020-08-16T16:45:00Z;Indéterminé;NA;50;0,0050;NA;50;NA;0;NA;NA;0;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;Naturelle;Non;Non;NA;NA;NA;NA;NA;NA;NA;NA;Non
B-2020-02208;NA;2020;15610;11;11269;Ouveillan;2020-08-16T17:32:00Z;Indéterminé;NA;50;0,0050;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Non;Non;NA;NA;NA;NA;NA;NA;NA;NA;Non
B-2020-02188;NA;2020;15564;84;84003;Apt;2020-08-17T12:29:00Z;Indéterminé;NA;50;0,0050;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Inconnue;NA;NA;Non;Non;NA;NA;NA;NA;NA;NA;NA;NA;Non
B-2020-02689;NA;2020;17208;13;13015;Bouc-Bel-Air;2020-08-19T20:52:00Z;Population;3;50;0,0050;NA;50;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;1;Inconnue;NA;NA;Non;Non;NA;NA;NA;NA;NA;NA;NA;NA;Non
B-2020-02691;NA;2020;17211;13;13007;Auriol;2020-08-20T14:17:00Z;Vigie-caméra;3;50;0,0050;NA;50;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;1;Inconnue;NA;NA;Non;Non;NA;NA;NA;NA;NA;NA;NA;NA;Non
B-2020-02692;NA;2020;17212;13;13073;Peypin;2020-08-20T17:25:00Z;Vigie-caméra;3;50;0,0050;NA;50;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;1;Certaine;Coordinateur;Involontaire (particulier);Non;Non;NA;NA;NA;NA;NA;NA;NA;NA;Non
B-2020-00571;NA;2020;2823;88;88221;Gruey-lès-Surance;2020-08-20T20:42:00Z;Indéterminé;NA;50;0,0050;NA;50;NA;0;NA;NA;0;0;0;0;Estimées;NA;NA;NA;NA;NA;NA;NA;Non;Non;NA;NA;NA;NA;NA;NA;NA;NA;Non
B-2020-02695;NA;2020;17215;13;13001;Aix-en-Provence;2020-08-22T14:38:00Z;Population;3;50;0,0050;NA;50;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;1;Probable;Coordinateur;Involontaire (particulier);Non;Non;NA;NA;NA;NA;NA;NA;NA;NA;Non
B-2020-02375;NA;2020;16279;11;11010;Antugnac;2020-08-27T11:21:00Z;Indéterminé;NA;50;0,0050;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Non;Non;NA;NA;NA;NA;NA;NA;NA;NA;Non
B-2020-02365;NA;2020;16268;2A;2A247;Porto-Vecchio;2020-08-30T13:24:00Z;Indéterminé;3;50;0,0050;NA;NA;50;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;3;1;Probable;Sapeur-pompier;Naturelle;Non;Non;NA;NA;NA;NA;NA;NA;NA;NA;Non
B-2020-02261;NA;2020;15862;2B;2B079;Castello-di-Rostino;2020-08-30T14:25:00Z;Indéterminé;NA;50;0,0050;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Probable;Coordinateur;Malveillance;Oui;Non;NA;NA;NA;NA;NA;NA;NA;NA;Non
B-2020-01522;NA;2020;6329;33;33214;Lacanau;2020-09-03T18:02:00Z;Indéterminé;NA;50;0,0050;NA;50;NA;0;NA;NA;0;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;Accidentelle;Non;Non;NA;NA;NA;NA;NA;NA;NA;NA;Non
B-2020-02501;NA;2020;16872;13;13039;Fos-sur-Mer;2020-09-08T13:23:00Z;Population;3;50;0,0050;NA;50;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;1;Inconnue;NA;NA;Non;Non;NA;NA;NA;NA;NA;NA;NA;NA;Non
B-2020-02391;NA;2020;16302;2B;2B120;Furiani;2020-09-11T12:13:00Z;Indéterminé;NA;50;0,0050;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Non;Non;NA;NA;NA;NA;NA;NA;NA;NA;Non
B-2020-00582;NA;2020;2857;88;88177;La Forge;2020-09-12T17:31:00Z;Indéterminé;NA;50;0,0050;NA;50;NA;0;NA;NA;0;0;0;0;Estimées;NA;NA;NA;NA;NA;NA;NA;Non;Non;NA;NA;NA;NA;NA;NA;NA;NA;Non
B-2020-01087;NA;2020;4586;976;97610;Koungou;2020-09-14T07:00:00Z;Indéterminé;NA;50;0,0050;NA;50;NA;0;NA;NA;0;0;0;0;Estimées;NA;NA;NA;NA;NA;NA;NA;Non;Non;NA;NA;NA;NA;NA;NA;NA;NA;Non
B-2020-02808;NA;2020;17882;11;11285;Peyriac-de-Mer;2020-09-15T14:23:00Z;Indéterminé;NA;50;0,0050;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Non;Non;NA;NA;NA;NA;NA;NA;NA;NA;Non
B-2020-00620;NA;2020;3034;88;88116;Cornimont;2020-09-22T01:54:00Z;Indéterminé;NA;50;0,0050;NA;50;NA;0;NA;NA;0;0;0;0;Estimées;NA;NA;NA;NA;NA;NA;NA;Non;Non;NA;NA;NA;NA;NA;NA;NA;NA;Non
B-2020-00624;NA;2020;3041;88;88029;La Vôge-les-Bains;2020-09-30T07:35:00Z;Indéterminé;NA;50;0,0050;NA;50;NA;0;NA;NA;0;0;0;0;Estimées;NA;NA;NA;NA;NA;NA;NA;Non;Non;NA;NA;NA;NA;NA;NA;NA;NA;Non
B-2020-01196;NA;2020;4951;72;72220;Nogent-le-Bernard;2020-10-02T15:58:00Z;Indéterminé;NA;50;0,0050;NA;50;NA;0;NA;NA;0;0;0;0;Estimées;NA;NA;NA;NA;NA;NA;NA;Non;Non;NA;NA;NA;NA;NA;NA;NA;NA;Non
