,year,geometry,class,tree_type,essence,dataset
655,2018,"POLYGON ((234742.70616213832 6829536.2563482495, 234682.8711272215 6829530.231887563, 234674.1889313422 6829619.532517519, 234704.10646722274 6829622.544773195, 234707.0005442035 6829592.777888373, 234736.91807091696 6829595.790127441, 234742.70616213832 6829536.2563482495))",Other,Conifer,"fir, spruce",senfseidl
656,2018,"POLYGON ((162921.0866773791 6822368.2109518815, 162951.0134306663 6822371.246389577, 162953.92035714805 6822341.496285034, 162923.9936090384 6822338.460854521, 162921.0866773791 6822368.2109518815))",Other,Mixed,mixed,senfseidl
657,2018,"POLYGON ((173158.70596862282 6823376.021372239, 173152.89564650867 6823435.52646241, 173212.74640435143 6823441.590807571, 173218.55670554424 6823382.085688883, 173158.70596862282 6823376.021372239))",Other,Mixed,mixed,senfseidl
658,2018,"POLYGON ((162888.25296482036 6822394.925595754, 162918.17972734582 6822397.961050167, 162921.0866773791 6822368.2109518815, 162891.1599200326 6822365.175504652, 162888.25296482036 6822394.925595754))",Other,Mixed,mixed,senfseidl
659,2018,"POLYGON ((190350.62926416832 6825266.714956995, 190320.70613182598 6825263.688271918, 190314.90168442787 6825323.201507682, 190374.7479664965 6825329.254896365, 190377.6501885252 6825299.498263851, 190407.57331840065 6825302.524936693, 190413.37769800943 6825243.011660866, 190443.30081335345 6825246.038309988, 190449.10511058162 6825186.525024451, 190479.02821139648 6825189.551649851, 190493.5386140225 6825040.76841991, 190463.6155397921 6825037.7418297175, 190457.81142191123 6825097.25510434, 190427.88833315548 6825094.228490425, 190422.08413290285 6825153.741755327, 190392.16102962004 6825150.715117696, 190383.45457877195 6825239.98500211, 190353.53145564237 6825236.958333714, 190350.62926416832 6825266.714956995))",Other,Mixed,"mixed,fir, spruce,conifers,scots pine",senfseidl
660,2018,"POLYGON ((190192.30680168897 6825340.851206009, 190189.40451186418 6825370.607798455, 190219.32768105692 6825373.634550255, 190222.22996556235 6825343.877950765, 190192.30680168897 6825340.851206009))",Other,Conifer,"fir, spruce",senfseidl
661,2018,"POLYGON ((190189.40451186418 6825370.607798455, 190129.5581617981 6825364.554265943, 190123.7535070454 6825424.067425949, 190153.67669466586 6825427.094211112, 190156.57902569236 6825397.337623518, 190186.5022040988 6825400.3643919965, 190189.40451186418 6825370.607798455))",Other,Conifer,"fir, spruce",senfseidl
664,2018,"POLYGON ((194292.65034259995 6826056.026512088, 194412.34104626923 6826068.128390018, 194415.2427400155 6826038.370788745, 194295.55205772741 6826026.268938911, 194292.65034259995 6826056.026512088))",Other,Conifer,conifers,senfseidl
665,2018,"POLYGON ((205148.53155435302 6827213.162237899, 205118.61025006557 6827210.140242009, 205121.51005594723 6827180.380133706, 205061.66744676436 6827174.336126776, 205052.967943608 6827263.616413451, 205082.88926630153 6827266.638442669, 205079.98940190923 6827296.398547592, 205199.67467626778 6827308.486595408, 205205.4743441388 6827248.966331007, 205145.6317361684 6827242.922354363, 205148.53155435302 6827213.162237899))",Other,Mixed,mixed,senfseidl
666,2018,"POLYGON ((159089.2197266661 6822610.402778583, 159086.3117382218 6822640.151989802, 159116.23911800806 6822643.188786438, 159119.14710128284 6822613.439568011, 159089.2197266661 6822610.402778583))",Other,Broadleaf,broadleaf,senfseidl
667,2018,"POLYGON ((159113.3311162939 6822672.938005776, 159143.25849717052 6822675.97480009, 159146.1664937148 6822646.225573545, 159116.23911800806 6822643.188786438, 159113.3311162939 6822672.938005776))",Other,Broadleaf,broadleaf,senfseidl
668,2018,"POLYGON ((201845.5634968077 6826999.722000077, 201875.48523814767 6827002.745079926, 201872.58476116852 6827032.504440577, 201902.50650407426 6827035.52751773, 201911.2078655882 6826946.249418358, 201881.2861388402 6826943.226362166, 201878.38569737173 6826972.985720456, 201848.46396141697 6826969.962647591, 201845.5634968077 6826999.722000077))",Other,Mixed,"broadleaf,fir, spruce",senfseidl
669,2018,"POLYGON ((159143.25849717052 6822675.97480009, 159140.35048218747 6822705.724027552, 159170.27786415583 6822708.760819546, 159173.18587396864 6822679.011584882, 159143.25849717052 6822675.97480009))",Other,Broadleaf,broadleaf,senfseidl
670,2018,"POLYGON ((196450.88323254598 6826544.68428457, 196510.72812492086 6826550.73395898, 196516.53105589183 6826491.217740352, 196456.68618495727 6826485.168094001, 196450.88323254598 6826544.68428457))",Other,Mixed,mixed,senfseidl
671,2018,"POLYGON ((194742.39550743974 6826402.0100147985, 194712.47283021116 6826398.98460543, 194709.57099870476 6826428.742296448, 194769.4163600041 6826434.793119576, 194775.2199837363 6826375.277710581, 194745.29731572303 6826372.252317896, 194742.39550743974 6826402.0100147985))",Other,Broadleaf,broadleaf,senfseidl
672,2018,"POLYGON ((159071.77151940798 6822788.898059647, 159068.86342032475 6822818.647276371, 159098.79083113384 6822821.684116237, 159101.69892504555 6822791.934892306, 159071.77151940798 6822788.898059647))",Other,Mixed,"broadleaf,fir, spruce",senfseidl
673,2018,"POLYGON ((159134.53439690464 6822765.222485226, 159104.60700051708 6822762.185669297, 159101.69892504555 6822791.934892306, 159131.62632660498 6822794.971715441, 159128.71823786548 6822824.7209465755, 159158.64564051968 6822827.757767392, 159149.9212791816 6822917.005487939, 159179.84869327827 6822920.04232085, 159182.75682698993 6822890.2930725375, 159212.68423183623 6822893.329888715, 159215.5923419356 6822863.58063412, 159245.51973753108 6822866.617433567, 159251.33589206927 6822807.118912733, 159221.4085068188 6822804.082127697, 159224.31656160345 6822774.332875867, 159194.38917744812 6822771.296088511, 159197.29721896676 6822741.5468448065, 159137.44244876574 6822735.473255931, 159134.53439690464 6822765.222485226))",Other,Mixed,"broadleaf,fir, spruce",senfseidl
674,2018,"POLYGON ((176545.78317109257 6824590.536571276, 176456.00796614937 6824581.442739113, 176453.10287949577 6824611.196117879, 176483.0279570429 6824614.227411974, 176480.12285748747 6824643.980798887, 176539.9730111899 6824650.043372544, 176545.78317109257 6824590.536571276))",Other,Broadleaf,broadleaf,senfseidl
675,2018,"POLYGON ((194769.4163600041 6826434.793119576, 194763.6126647913 6826494.308533133, 194793.53535035398 6826497.333944256, 194799.3390348602 6826437.818516653, 194769.4163600041 6826434.793119576))",Other,Broadleaf,broadleaf,senfseidl
676,2018,"POLYGON ((204700.63321352657 6827468.453655997, 204640.7903866365 6827462.409243664, 204637.8903049513 6827492.16926059, 204727.65455579094 6827501.235885468, 204733.45466903155 6827441.715810981, 204703.5332666947 6827438.693626327, 204700.63321352657 6827468.453655997))",Other,Mixed,"conifers,mixed,broadleaf",senfseidl
677,2018,"POLYGON ((175474.28881685936 6824421.898604978, 175414.4384189943 6824415.835397929, 175411.53318466153 6824445.588525437, 175351.6827603717 6824439.5252658, 175342.9669167609 6824528.784611709, 175372.89214666164 6824531.81626769, 175364.17615518847 6824621.0756441755, 175394.1013968814 6824624.107311944, 175391.19603528536 6824653.860446613, 175421.12127825816 6824656.892111915, 175418.21590373956 6824686.645254735, 175448.14114799362 6824689.676917576, 175451.04651725327 6824659.923767631, 175480.9717522713 6824662.955413761, 175483.8770980927 6824633.20225772, 175513.80232387444 6824636.233887138, 175525.42350433592 6824517.221244737, 175495.49829958333 6824514.189643809, 175501.30879125546 6824454.683342997, 175471.3835930361 6824451.651746729, 175474.28881685936 6824421.898604978))",Other,Mixed,"broadleaf,fir, spruce,deciduous oaks",senfseidl
678,2018,"POLYGON ((183332.86257848237 6825337.895990272, 183327.0547429438 6825397.4060192825, 183386.9031081836 6825403.464222967, 183389.80702438526 6825373.7091937605, 183449.6553633092 6825379.767344816, 183455.46312036645 6825320.257261291, 183425.53896346345 6825317.2282047365, 183422.63508866425 6825346.98323888, 183332.86257848237 6825337.895990272))",Other,Broadleaf,broadleaf,senfseidl
679,2018,"POLYGON ((204566.44690494385 6827605.164819484, 204596.36835491628 6827608.187084754, 204599.2685128565 6827578.427069986, 204629.18995362165 6827581.44931859, 204634.99020555377 6827521.92927872, 204605.06877559697 6827518.907044062, 204602.16865308344 6827548.667056425, 204572.24721391976 6827545.644805099, 204566.44690494385 6827605.164819484))",Other,Mixed,mixed,senfseidl
680,2018,"POLYGON ((211956.92994840443 6828351.369539233, 211986.85046441772 6828354.389406627, 211989.74928285799 6828324.627673987, 211959.82877228595 6828321.607813525, 211956.92994840443 6828351.369539233))",Other,Conifer,conifers,senfseidl
681,2018,"POLYGON ((175448.14114799362 6824689.676917576, 175445.23576055293 6824719.430068549, 175475.16100608872 6824722.461728925, 175478.06638827058 6824692.7085708305, 175448.14114799362 6824689.676917576))",Other,Conifer,"fir, spruce",senfseidl
682,2018,"POLYGON ((187849.3569108431 6826125.524668811, 187879.2805479889 6826128.552376058, 187885.08708280162 6826069.04016331, 187855.16345630464 6826066.012470188, 187849.3569108431 6826125.524668811))",Other,Mixed,"fir, spruce,conifers",senfseidl
683,2018,"POLYGON ((195012.6035370985 6826729.841311561, 194982.6808449292 6826726.815928537, 194979.77888828097 6826756.5737012485, 194949.85618689389 6826753.548301547, 194946.9542070179 6826783.306068382, 194976.8769137647 6826786.331475112, 194971.07291112485 6826845.84702629, 195000.99562473234 6826848.872437413, 194998.0936019693 6826878.630221753, 195028.0163170782 6826881.655630239, 195022.2122286688 6826941.171216436, 195052.1349506431 6826944.19662931, 195055.0369984195 6826914.438828608, 195084.9597111732 6826917.464224798, 195087.86173572042 6826887.706418225, 195057.9390283287 6826884.681029063, 195060.84104036965 6826854.92323067, 195030.91833448008 6826851.897838871, 195039.62427947723 6826762.624471681, 195009.70158580923 6826759.599091296, 195012.6035370985 6826729.841311561))",Other,Broadleaf,broadleaf,senfseidl
684,2018,"POLYGON ((154590.10805974097 6822874.808682199, 154584.28964913276 6822934.305012679, 154644.14587349654 6822940.3817744665, 154649.96426347306 6822880.885415061, 154590.10805974097 6822874.808682199))",Other,Broadleaf,broadleaf,senfseidl
685,2018,"POLYGON ((184776.79812088306 6826024.935621692, 184806.72219411592 6826027.964360624, 184809.626139061 6825998.208967112, 184779.70207114075 6825995.180235258, 184776.79812088306 6826024.935621692))",Other,Mixed,"fir, spruce",senfseidl
686,2018,"POLYGON ((159651.65142989822 6823658.939635335, 159681.57888576284 6823661.97645296, 159693.2126124876 6823542.97883178, 159663.28517737053 6823539.942042986, 159651.65142989822 6823658.939635335))",Other,Conifer,conifers,senfseidl
687,2018,"POLYGON ((156488.04497720604 6823247.737037747, 156485.13600064663 6823277.4856705675, 156455.2081186187 6823274.447848209, 156449.3900996996 6823333.945102176, 156509.24588034942 6823340.0207662685, 156517.97284997418 6823250.774843363, 156488.04497720604 6823247.737037747))",Other,Mixed,mixed,senfseidl
688,2018,"POLYGON ((160136.3069800561 6823648.028544853, 160076.4522070688 6823641.955214853, 160073.54383361654 6823671.704714298, 160103.47122733283 6823674.741391269, 160100.5628406416 6823704.490898867, 160130.49023548083 6823707.527573511, 160136.3069800561 6823648.028544853))",Other,Broadleaf,broadleaf,senfseidl
690,2018,"POLYGON ((203299.9713592052 6828198.500110418, 203305.7729515988 6828138.980596275, 203245.92949791002 6828132.9349540295, 203243.02869976335 6828162.694696524, 203272.9504339205 6828165.717529477, 203270.04962344503 6828195.477280173, 203299.9713592052 6828198.500110418))",Other,Mixed,"nr,fir, spruce",senfseidl
691,2018,"POLYGON ((178592.8917106114 6825909.658093543, 178562.9667363983 6825906.627253471, 178560.0613685862 6825936.381197645, 178619.91132363759 6825942.442882411, 178625.72201996815 6825882.934966679, 178595.79705499852 6825879.904143323, 178592.8917106114 6825909.658093543))",Other,Mixed,"broadleaf,fir, spruce",senfseidl
692,2018,"POLYGON ((181163.5198153893 6826200.028961651, 181193.44445163547 6826203.058972854, 181196.34935335576 6826173.304403295, 181166.42472241278 6826170.27439919, 181163.5198153893 6826200.028961651))",Other,Mixed,"deciduous oaks,mixed",senfseidl
693,2018,"POLYGON ((169582.38821050117 6825026.693921996, 169576.5742598141 6825086.197531645, 169636.42662401206 6825092.264997484, 169639.33359800512 6825062.5131778335, 169669.25976884854 6825065.546889239, 169677.98056542245 6824976.291414914, 169648.05441031314 6824973.257724985, 169650.96131119272 6824943.505909398, 169531.2566716508 6824931.371082618, 169525.44280966546 6824990.87465753, 169555.36898604955 6824993.9083929, 169552.46203288052 6825023.660189036, 169582.38821050117 6825026.693921996))",Other,Mixed,"deciduous oaks,conifers,broadleaf",senfseidl
694,2018,"POLYGON ((181124.88032965624 6826286.262613442, 181154.80498575175 6826289.292655562, 181163.5198153893 6826200.028961651, 181133.59517520556 6826196.998940831, 181124.88032965624 6826286.262613442))",Other,Mixed,"deciduous oaks,broadleaf",senfseidl
695,2018,"POLYGON ((181008.08665372565 6826244.387818598, 181067.9359828729 6826250.447955934, 181070.84094199643 6826220.693412601, 181010.9916234563 6826214.6332894685, 181008.08665372565 6826244.387818598))",Other,Conifer,conifers,senfseidl
696,2018,"POLYGON ((158389.71666870557 6823891.411227597, 158380.98986229033 6823980.658578794, 158410.91756294412 6823983.695895325, 158408.00859574473 6824013.445021504, 158467.8639952056 6824019.519640409, 158473.6818903907 6823960.021360135, 158443.7542030752 6823956.98406988, 158449.5720348095 6823897.485807834, 158389.71666870557 6823891.411227597))",Other,Mixed,"broadleaf,fir, spruce,mixed",senfseidl
697,2018,"POLYGON ((182680.95722975547 6826443.812052783, 182710.88168135087 6826446.841594819, 182713.78636662208 6826417.086660067, 182683.86192033917 6826414.057125126, 182680.95722975547 6826443.812052783))",Other,Conifer,"fir, spruce",senfseidl
698,2018,"POLYGON ((182707.97697800945 6826476.596530668, 182737.90143098967 6826479.626070177, 182740.8061290179 6826449.871127233, 182710.88168135087 6826446.841594819, 182707.97697800945 6826476.596530668))",Other,Conifer,"fir, spruce",senfseidl
699,2018,"POLYGON ((180852.65321514645 6826288.746297542, 180849.74816460244 6826318.500794434, 180909.59756495722 6826324.561070516, 180912.50260489312 6826294.80655942, 180852.65321514645 6826288.746297542))",Other,Conifer,conifers,senfseidl
700,2018,"POLYGON ((157632.79602110945 6823904.722569006, 157543.01258888294 6823895.609847711, 157540.10347126808 6823925.358764547, 157510.17564718192 6823922.321164512, 157501.44816794829 6824011.567899033, 157681.01514461567 6824029.793486348, 157689.74253050494 6823940.546621848, 157659.81472681672 6823937.509069442, 157665.63290209766 6823878.011178944, 157635.70510469947 6823874.97363145, 157632.79602110945 6823904.722569006))",Other,Mixed,"laricio pine, black pine,mixed,broadleaf",senfseidl
701,2018,"POLYGON ((180999.37163595087 6826333.6514125345, 181089.14567150362 6826342.74166803, 181092.05067961157 6826312.987114323, 181002.27665997326 6826303.896880134, 180999.37163595087 6826333.6514125345))",Other,Mixed,"broadleaf,conifers",senfseidl
702,2018,"POLYGON ((179019.3929851994 6826493.723565072, 179022.29857126472 6826463.969481602, 179052.22356833192 6826467.000279296, 179063.845710086 6826347.98392784, 179033.92073421687 6826344.953158598, 179028.10968900245 6826404.461317928, 178938.3347059111 6826395.368909878, 178935.42914020963 6826425.12296983, 178905.50413264928 6826422.092140817, 178902.598543516 6826451.846194743, 178932.52355637576 6826454.87703087, 178929.61795440945 6826484.631092997, 179019.3929851994 6826493.723565072))",Other,Mixed,"broadleaf,fir, spruce",senfseidl
703,2018,"POLYGON ((170520.53185899858 6825632.586567926, 170490.60572422366 6825629.553029206, 170493.51281477406 6825599.800979404, 170463.58668125654 6825596.767438264, 170460.67958544928 6825626.5194809055, 170400.82729590288 6825620.4523555795, 170397.9201713124 6825650.204384944, 170367.9940152825 6825647.170800756, 170365.08686716494 6825676.922823998, 170484.79148831987 6825689.057131915, 170487.6986154056 6825659.305080041, 170517.62475543865 6825662.338625922, 170520.53185899858 6825632.586567926))",Other,Mixed,"broadleaf,mixed",senfseidl
